loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN0004937,8,2019-02,2018-06,8,352,144371,142914.82,4.05,Good,60-75,28-36,OH,CashOut,SecondHome,SingleFamily,ServicerB,Current,0,0,0,0,Low,2019-02-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0003127,9,2020-03,2019-06,9,351,168927,166408.38,5.25,Good,60-75,36-43,AZ,Refinance,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2020-03-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0004799,21,2024-09,2022-12,21,339,162248,158079.9,4.45,Fair,<=60,36-43,CA,Refinance,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2024-09-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0003217,5,2023-03,2022-10,5,355,396484,393996.36,4.77,Good,>90,>43,AZ,Purchase,Investment,Condo,ServicerD,Current,0,0,0,0,Low,2023-03-01,PRIMARY,Pending,0,1,0,1,Current,0,
LN0004863,3,2020-10,2020-07,3,357,140798,140140.03,4.71,Good,,28-36,NY,Purchase,Investment,SingleFamily,ServicerC,Current,0,0,0,0,Low,2020-10-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0001636,4,2023-03,2022-11,4,356,331279,329869.3,3.92,Good,60-75,28-36,NY,Refinance,SecondHome,SingleFamily,ServicerD,30DPD,35,0,0,0,Low,2023-03-01,PRIMARY,Complete,1,1,0,1,30DPD,0,
LN0004663,22,2021-01,2019-03,22,338,248929,243934.71,4.63,Good,60-75,36-43,GA,CashOut,SecondHome,MultiUnit,ServicerD,Default,120,0,0,1,High,2021-01-01,PRIMARY,Complete,0,0,0,0,Default,0,
LN0004032,1,2018-08,2018-07,1,359,360960,360389.89,4.83,Good,>90,36-43,CA,Refinance,PrimaryResidence,Condo,ServicerD,Current,0,0,0,0,Low,2018-08-01,PRIMARY,Waived,0,0,0,0,Current,0,
LN0000776,11,2021-05,2020-06,11,349,201137,198131.42,5.27,Poor,<=60,28-36,NY,CashOut,PrimaryResidence,SingleFamily,ServicerB,60DPD,65,0,0,0,Medium,2021-05-01,PRIMARY,Complete,1,1,1,0,Default,0,
LN0003216,1,2022-11,2022-10,1,359,199605,199272.48,5.3,Fair,<=60,<=28,IL,Refinance,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2022-11-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0003419,16,2020-03,2018-11,16,344,352451,344187.08,4.74,Excellent,60-75,<=28,IL,Purchase,Investment,Condo,ServicerA,Current,0,0,0,0,Low,2020-03-01,PRIMARY,Complete,0,0,0,1,Prepaid,0,
LN0004561,21,2020-07,2018-10,21,339,93127,90686.73,5.73,Poor,,28-36,WA,Purchase,PrimaryResidence,Townhouse,ServicerD,Current,0,0,0,0,Low,2020-07-01,PRIMARY,Incomplete,1,1,0,1,Current,0,
LN0002011,10,2018-12,2018-02,10,350,123336,121765.31,3.9,Excellent,<=60,>43,IL,Refinance,PrimaryResidence,Condo,ServicerC,Current,0,0,0,0,Low,2018-12-01,PRIMARY,Pending,1,1,0,1,Current,0,
LN0003386,11,2022-10,2021-11,11,349,50000,49292.52,4.79,Fair,60-75,28-36,IL,Refinance,PrimaryResidence,Condo,ServicerC,Current,0,0,0,0,Low,2022-10-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0001267,13,2020-04,2019-03,13,347,155156,151940.85,4.91,Excellent,<=60,28-36,NV,Refinance,SecondHome,SingleFamily,ServicerD,Current,0,0,0,0,Low,2020-04-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0001950,6,2021-05,2020-11,6,354,243369,242104.67,5.65,Poor,>90,28-36,AZ,Purchase,PrimaryResidence,Condo,ServicerC,30DPD,35,0,0,0,Low,2021-05-01,PRIMARY,Waived,1,1,1,0,60DPD,0,
LN0001635,2,2022-11,2022-09,2,358,210794,210428.57,5.66,Poor,75-90,28-36,FL,Purchase,PrimaryResidence,SingleFamily,ServicerC,30DPD,35,0,0,0,Low,2022-11-01,PRIMARY,Incomplete,1,1,0,0,30DPD,0,
LN0004608,9,2021-05,2020-08,9,351,359508,355780.75,4.28,Excellent,60-75,28-36,CA,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2021-05-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0004886,21,2021-11,2020-02,21,339,79786,78021.19,5.49,Fair,>90,36-43,CA,Purchase,SecondHome,Condo,ServicerB,Current,0,0,0,0,Low,2021-11-01,PRIMARY,Waived,1,1,0,0,Current,0,
LN0002543,4,2022-03,2021-11,4,356,169634,168551.17,4.92,Good,75-90,<=28,TX,CashOut,Investment,SingleFamily,ServicerC,Current,0,0,0,0,,2022-03-01,PRIMARY,Pending,1,1,0,0,Current,0,
LN0000868,17,2022-03,2020-10,17,343,365504,356421.53,5.25,Fair,75-90,<=28,AZ,CashOut,PrimaryResidence,SingleFamily,ServicerA,60DPD,65,1,0,0,Medium,2022-03-01,PRIMARY,Complete,1,1,1,0,90DPD,0,
LN0003087,14,2023-07,2022-05,14,346,321028,315721.57,3.68,Excellent,>90,28-36,FL,CashOut,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2023-07-01,PRIMARY,Pending,1,1,1,0,Current,0,
LN0001621,20,2021-09,2020-01,20,340,272128,265139.89,4.97,,75-90,36-43,NV,Purchase,PrimaryResidence,Condo,ServicerC,30DPD,35,0,0,0,Low,2021-09-01,PRIMARY,,1,1,1,0,60DPD,0,
LN0003624,16,2022-01,2020-09,16,344,278768,275143.65,5.08,,75-90,>43,TX,Purchase,Investment,SingleFamily,ServicerD,Default,120,0,0,1,,2022-01-01,PRIMARY,,0,0,0,0,Default,1,DocumentGap
LN0002404,2,2020-04,2020-02,2,358,166309,165733.63,5.64,,60-75,28-36,IL,Purchase,PrimaryResidence,Condo,ServicerC,Current,0,0,0,0,Low,2020-04-01,PRIMARY,Complete,0,0,0,1,Prepaid,0,
LN0000001,4,2023-04,2022-12,4,356,406043,403445.17,4.94,Fair,60-75,36-43,IL,Purchase,Investment,SingleFamily,ServicerA,Current,0,0,0,0,Low,2023-04-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0002469,10,2019-09,2018-11,10,350,125086,123307.91,4.83,Good,75-90,<=28,NY,Refinance,PrimaryResidence,Townhouse,ServicerC,Current,0,0,0,0,Low,2019-09-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0001687,5,2021-09,2021-04,5,355,161684,160895.71,5.08,Good,,<=28,AZ,Purchase,Investment,SingleFamily,ServicerD,60DPD,65,0,0,0,,2021-09-01,PRIMARY,Pending,1,1,1,0,Current,0,
LN0001540,14,2022-07,2021-05,14,346,146094,143410.36,4.56,Good,75-90,36-43,AZ,CashOut,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2022-07-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0001172,25,2024-04,2022-03,25,335,169691,163418.3,5.8,Fair,60-75,36-43,WA,Purchase,Investment,SingleFamily,ServicerB,30DPD,35,0,0,0,Low,2024-04-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0004420,13,2021-05,2020-04,13,347,158313,155760.52,5.01,Good,>90,<=28,NV,Purchase,PrimaryResidence,Condo,ServicerB,30DPD,35,0,0,0,Low,2021-05-01,PRIMARY,Complete,1,1,1,0,60DPD,0,
LN0003863,12,2019-05,2018-05,12,348,267297,263006.97,4.97,Fair,>90,28-36,OH,Refinance,SecondHome,SingleFamily,ServicerA,Current,0,0,0,0,Low,2019-05-01,PRIMARY,Complete,1,1,1,0,60DPD,0,
LN0002105,2,2022-11,2022-09,2,358,194768,194476.44,4.37,Fair,60-75,36-43,TX,Purchase,PrimaryResidence,MultiUnit,ServicerB,30DPD,35,0,0,0,Low,2022-11-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0004334,8,2022-06,2030-01,8,352,140453,139038.05,4.04,Good,75-90,<=28,NY,Purchase,PrimaryResidence,Condo,ServicerD,30DPD,35,0,0,0,Low,2022-06-01,PRIMARY,Complete,1,1,0,0,30DPD,0,
LN0001415,2,2023-02,2022-12,2,358,197867,197241.96,4.83,Excellent,60-75,>43,TX,Refinance,PrimaryResidence,Condo,ServicerC,Current,0,0,0,0,Low,2023-02-01,PRIMARY,Waived,0,0,0,1,Prepaid,0,
LN0003403,3,2020-04,2020-01,3,357,445615,443734.83,3.85,Good,,28-36,GA,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2020-04-01,PRIMARY,Pending,1,1,0,0,Current,0,
LN0004097,11,2020-02,2019-03,11,349,546407,539746.85,4.52,Good,60-75,36-43,NY,CashOut,Investment,MultiUnit,ServicerC,90DPD,95,0,0,0,Medium,2020-02-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0002513,10,2020-02,2019-04,10,350,355949,353272.17,4.41,Excellent,<=60,28-36,FL,Refinance,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2020-02-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0004408,3,2018-08,2018-05,3,357,100584,100160.64,3.83,Good,<=60,36-43,TX,Purchase,Investment,MultiUnit,ServicerC,Current,0,0,0,0,Low,2018-08-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0000968,2,2022-09,2022-07,2,358,151320,150859.43,4.51,Excellent,60-75,>43,OH,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2022-09-01,PRIMARY,Pending,1,1,1,0,60DPD,0,
LN0001614,10,2021-01,2020-03,10,350,236489,233223.29,4.58,Good,<=60,36-43,TX,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2021-01-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0003734,25,2020-03,2018-02,25,335,158818,0.0,4.59,Good,60-75,36-43,AZ,CashOut,PrimaryResidence,SingleFamily,ServicerC,Prepaid,0,0,1,0,Low,2020-03-01,PRIMARY,Complete,0,0,0,0,Prepaid,0,
LN0002319,21,2021-02,2019-05,21,339,262126,255079.69,4.84,Good,60-75,28-36,FL,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2021-02-01,PRIMARY,Waived,0,0,0,1,Current,0,
LN0000055,3,2022-03,2021-12,3,357,509425,506859.06,5.37,Fair,75-90,36-43,TX,Purchase,PrimaryResidence,MultiUnit,ServicerA,Current,0,0,0,0,Low,2022-03-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0000020,5,2018-12,2018-07,5,355,68679,68218.78,5.35,Fair,60-75,36-43,TX,Refinance,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2018-12-01,PRIMARY,,0,0,0,0,Current,0,
LN0002821,10,2019-01,2018-03,10,350,370405,365589.95,4.07,Good,75-90,<=28,CA,Refinance,Investment,SingleFamily,ServicerC,Current,0,0,0,0,Low,2019-01-01,PRIMARY,Complete,0,1,1,0,Current,0,
LN0002103,10,2019-09,2018-11,10,350,396142,390295.2,5.16,Fair,75-90,28-36,OH,Refinance,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2019-09-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0000123,16,2023-04,2021-12,16,344,94931,92874.66,3.54,Excellent,60-75,<=28,AZ,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2023-04-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0004989,1,2018-09,2018-08,1,359,143223,142991.29,5.04,Poor,60-75,28-36,TX,Refinance,SecondHome,Condo,ServicerC,Current,0,0,0,0,Low,2018-09-01,PRIMARY,Pending,0,0,0,1,Current,0,
LN0004115,6,2019-02,2018-08,6,354,96498,95728.03,4.92,Fair,60-75,28-36,TX,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2019-02-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0000668,3,2020-01,2019-10,3,357,122928,122515.21,5.37,Poor,>90,<=28,AZ,Purchase,SecondHome,Townhouse,ServicerD,30DPD,35,0,0,0,Low,2020-01-01,PRIMARY,Complete,1,1,1,0,60DPD,0,
LN0000749,12,2023-03,2022-03,12,348,395283,387802.74,5.59,Fair,,28-36,GA,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2023-03-01,PRIMARY,Complete,0,1,0,1,Current,0,
LN0000469,7,2018-11,2018-04,7,353,305288,302096.5,4.35,Excellent,60-75,28-36,GA,Refinance,PrimaryResidence,Townhouse,ServicerC,Current,0,0,0,0,Low,2018-11-01,PRIMARY,Waived,0,0,0,1,Current,0,
LN0001306,3,2022-04,2022-01,3,357,173510,172619.42,5.54,Poor,<=60,28-36,AZ,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2022-04-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0004150,4,2018-05,2018-01,4,356,237322,235851.83,4.66,Good,<=60,36-43,GA,CashOut,Investment,SingleFamily,ServicerD,Current,0,0,0,0,Low,2018-05-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0000509,1,2021-04,2021-03,1,359,144691,144468.22,4.61,Good,75-90,<=28,CA,Purchase,PrimaryResidence,Condo,ServicerC,Current,0,0,0,0,Low,2021-04-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0004628,8,2022-02,2021-06,8,352,196673,0.0,5.27,,60-75,28-36,AZ,Purchase,PrimaryResidence,MultiUnit,ServicerC,Prepaid,0,0,1,0,Low,2022-02-01,PRIMARY,Complete,0,0,0,0,Prepaid,0,
LN0003145,15,2020-03,2018-12,15,345,244774,241266.48,4.9,Fair,,28-36,WA,Purchase,PrimaryResidence,Condo,ServicerA,30DPD,35,0,0,0,Low,2020-03-01,PRIMARY,Complete,1,1,0,1,60DPD,0,
LN0000237,2,2021-04,2021-02,2,358,145692,145269.1,4.11,Good,<=60,36-43,NY,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2021-04-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0003039,17,2021-03,2019-10,17,343,194430,189712.37,4.48,Excellent,<=60,<=28,NV,Purchase,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2021-03-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0002095,7,2019-05,2018-10,7,353,242242,240953.04,5.87,Poor,75-90,28-36,CA,CashOut,PrimaryResidence,SingleFamily,ServicerD,Default,120,0,0,1,High,2019-05-01,PRIMARY,Pending,0,0,0,0,Default,1,DocumentGap
LN0002764,16,2021-05,2020-01,16,344,166375,162387.85,4.93,Good,60-75,36-43,WA,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2021-05-01,PRIMARY,Complete,1,1,0,0,30DPD,0,
LN0001624,9,2023-03,2022-06,9,351,133333,131875.76,4.73,Excellent,60-75,36-43,CA,Refinance,PrimaryResidence,Condo,ServicerD,30DPD,35,0,0,0,Low,2023-03-01,PRIMARY,Pending,0,0,0,0,Current,0,
LN0002150,3,2019-05,2019-02,3,357,239235,238208.31,3.99,Excellent,75-90,28-36,OH,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2019-05-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0002987,3,2020-11,2020-08,3,357,89963,89588.95,3.73,Excellent,>90,>43,FL,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2020-11-01,PRIMARY,Waived,1,1,0,0,Current,0,
LN0002482,3,2019-01,2018-10,3,357,148221,147594.09,3.87,Excellent,>90,36-43,CA,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2019-01-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0002904,7,2020-08,2020-01,7,353,253129,252310.9,5.03,Poor,75-90,>43,IL,Purchase,PrimaryResidence,SingleFamily,ServicerC,90DPD,95,0,0,0,Medium,2020-08-01,PRIMARY,Waived,0,0,0,0,Closed,0,
LN0002607,2,2018-04,2018-02,2,358,117654,117285.33,4.76,Fair,75-90,36-43,FL,CashOut,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2018-04-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0004560,3,2019-08,2019-05,3,357,205203,0.0,5.64,Fair,75-90,28-36,OH,Refinance,PrimaryResidence,MultiUnit,ServicerC,Prepaid,0,0,1,0,Low,2019-08-01,PRIMARY,Incomplete,0,0,0,1,Prepaid,0,
LN0000364,12,2022-07,2021-07,12,348,289223,284128.51,4.95,Excellent,>90,36-43,GA,Purchase,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2022-07-01,PRIMARY,Pending,1,1,1,0,30DPD,0,
LN0004663,18,2020-09,2019-03,18,342,248929,243934.71,4.63,Good,60-75,36-43,GA,CashOut,SecondHome,MultiUnit,ServicerC,60DPD,65,0,0,0,Medium,2020-09-01,PRIMARY,Complete,1,1,1,0,90DPD,0,
LN0003891,1,2018-08,2018-07,1,359,217616,217312.17,3.79,Excellent,75-90,>43,GA,Refinance,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2018-08-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0004169,7,2022-07,2021-12,7,353,555765,550315.0,5.13,Good,<=60,28-36,AZ,Purchase,PrimaryResidence,Townhouse,ServicerD,Current,0,0,0,0,Low,2022-07-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0004764,5,2019-06,2019-01,5,355,189761,188496.5,5.3,Good,60-75,<=28,NV,Purchase,PrimaryResidence,Condo,ServicerA,30DPD,35,0,0,0,Low,2019-06-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0001422,13,2020-12,2019-11,13,347,89284,87824.19,4.31,Good,60-75,<=28,TX,CashOut,PrimaryResidence,Condo,ServicerC,30DPD,35,0,0,0,Low,2020-12-01,PRIMARY,,1,1,0,0,30DPD,0,
LN0000221,2,2022-03,2022-01,2,358,183682,183411.89,4.22,Good,,36-43,NV,Refinance,Investment,Condo,ServicerB,60DPD,65,1,0,0,Medium,2022-03-01,PRIMARY,Incomplete,1,1,0,0,60DPD,0,
LN0003581,12,2019-03,2018-03,12,348,412025,404055.68,5.79,Fair,75-90,28-36,CA,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2019-03-01,PRIMARY,Pending,0,0,0,1,Current,0,
LN0000680,21,2024-01,2022-04,21,339,99178,95750.9,5.19,Good,60-75,28-36,NV,Purchase,SecondHome,MultiUnit,ServicerD,Current,0,0,0,0,Low,2024-01-01,PRIMARY,Waived,0,1,0,0,Current,0,
LN0001130,2,2018-07,2018-05,2,358,86805,86517.07,5.26,Poor,<=60,36-43,GA,Purchase,PrimaryResidence,MultiUnit,ServicerA,Current,0,0,0,0,Low,2018-07-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0004834,8,2022-02,2021-06,8,352,334562,330498.35,4.49,Fair,75-90,<=28,IL,Refinance,PrimaryResidence,MultiUnit,ServicerA,Current,0,0,0,0,Low,2022-02-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0000030,5,2022-02,2021-09,5,355,363336,362223.63,4.56,Fair,<=60,36-43,WA,Purchase,PrimaryResidence,Condo,ServicerB,90DPD,95,0,0,0,Medium,2022-02-01,PRIMARY,,1,1,1,0,Default,0,
LN0001887,4,2022-11,2022-07,4,356,243482,242132.19,3.73,Excellent,60-75,>43,CA,Purchase,Investment,Condo,ServicerD,Current,0,0,0,0,Low,2022-11-01,PRIMARY,Pending,0,0,0,0,Current,0,
LN0001498,3,2019-08,2019-05,3,357,229031,0.0,5.09,Fair,60-75,>43,NV,CashOut,PrimaryResidence,SingleFamily,ServicerD,Prepaid,0,0,1,0,Low,2019-08-01,PRIMARY,Complete,0,0,0,1,Prepaid,0,
LN0002893,3,2018-08,2018-05,3,357,224246,0.0,5.11,Fair,<=60,28-36,CA,Refinance,PrimaryResidence,SingleFamily,ServicerA,Prepaid,0,0,1,0,Low,2018-08-01,PRIMARY,Pending,0,0,0,1,Prepaid,0,
LN0004563,15,2022-11,2021-08,15,345,144567,142496.45,4.0,Good,<=60,>43,NY,Purchase,PrimaryResidence,Condo,ServicerD,30DPD,35,0,0,0,Low,2022-11-01,PRIMARY,Pending,1,1,0,0,Current,0,
LN0001348,7,2022-05,2021-10,7,353,116496,115509.35,3.88,Good,75-90,<=28,NY,Refinance,Investment,Condo,ServicerB,30DPD,35,0,0,0,Low,2022-05-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0004046,11,2023-08,2022-09,11,349,302399,296999.19,5.07,Good,<=60,28-36,FL,Purchase,PrimaryResidence,Condo,ServicerC,Current,0,0,0,0,Low,2023-08-01,PRIMARY,Pending,0,0,0,1,Current,0,
LN0002304,1,2022-10,2022-09,1,359,138271,138041.94,5.25,Good,60-75,28-36,TX,Refinance,PrimaryResidence,Townhouse,ServicerC,Current,0,0,0,0,Low,2022-10-01,PRIMARY,Waived,0,1,0,1,Current,0,
LN0004231,6,2022-08,2022-02,6,354,140615,139607.67,5.96,Poor,<=60,>43,NY,Purchase,PrimaryResidence,SingleFamily,ServicerC,30DPD,35,0,0,0,Low,2022-08-01,PRIMARY,Incomplete,0,0,0,1,Current,0,
LN0004395,25,2020-06,2018-05,25,335,243826,234972.58,4.46,Good,75-90,36-43,IL,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2020-06-01,PRIMARY,Incomplete,1,1,0,0,Current,0,
LN0000976,4,2019-08,2019-04,4,356,141364,140433.55,5.19,Fair,60-75,28-36,CA,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2019-08-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0001452,7,2022-01,2021-06,7,353,330100,328539.48,4.81,Fair,60-75,>43,AZ,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2022-01-01,PRIMARY,Complete,1,1,0,0,60DPD,0,
LN0002462,1,2018-07,2018-06,1,359,218002,217674.5,4.4,Fair,75-90,28-36,CA,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2018-07-01,PRIMARY,Complete,1,1,1,0,60DPD,0,
LN0001236,1,2020-04,2020-03,1,359,178956,178683.34,4.52,Excellent,<=60,28-36,OH,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2020-04-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0002591,1,2022-06,2022-05,1,359,328217,327674.49,5.23,,60-75,36-43,GA,CashOut,PrimaryResidence,Townhouse,ServicerA,Current,0,0,0,0,Low,2022-06-01,PRIMARY,Waived,1,1,0,1,30DPD,0,
LN0001222,18,2023-06,2021-12,18,342,109812,106977.68,4.49,Excellent,60-75,36-43,TX,CashOut,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2023-06-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0001889,17,2023-11,2022-06,17,343,384386,373892.71,6.11,Poor,75-90,36-43,WA,Refinance,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2023-11-01,PRIMARY,Complete,1,1,0,0,30DPD,0,
LN0004469,8,2021-09,2021-01,8,352,280429,279472.6,5.51,Poor,75-90,28-36,FL,Refinance,PrimaryResidence,Condo,ServicerD,30DPD,35,0,0,0,Low,2021-09-01,PRIMARY,Pending,1,1,0,1,30DPD,0,
LN0003220,1,2020-02,2020-01,1,359,166041,165775.42,4.94,Good,75-90,28-36,OH,Refinance,Investment,SingleFamily,ServicerD,Current,0,0,0,0,Low,2020-02-01,PRIMARY,Waived,0,1,0,0,Current,0,
LN0003174,12,2022-06,2021-06,12,348,212311,208314.43,6.43,Poor,60-75,28-36,IL,Refinance,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2022-06-01,PRIMARY,Complete,0,1,1,0,Current,0,
LN0001205,6,2018-07,2018-01,6,354,488529,484094.33,4.46,Excellent,<=60,<=28,FL,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2018-07-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0003286,16,2020-08,2019-04,16,344,159746,156746.21,5.52,Fair,<=60,36-43,GA,Purchase,PrimaryResidence,MultiUnit,ServicerB,Current,0,0,0,0,Low,2020-08-01,PRIMARY,Complete,0,1,1,0,Current,0,
LN0004425,3,2020-08,2020-05,3,357,188384,187473.84,5.0,Good,75-90,<=28,NV,CashOut,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2020-08-01,PRIMARY,Incomplete,1,1,0,0,Current,0,
LN0003557,6,2022-12,2022-06,6,354,255354,253735.16,4.86,Good,75-90,28-36,GA,CashOut,Investment,SingleFamily,ServicerD,30DPD,35,0,0,0,Low,2022-12-01,PRIMARY,Complete,1,1,1,0,Default,0,
LN0000243,2,2021-09,2021-07,2,358,164500,163985.13,4.75,Excellent,60-75,<=28,NV,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2021-09-01,PRIMARY,Incomplete,0,1,0,0,Current,0,
LN0000994,7,2021-01,2020-06,7,353,421261,417229.04,3.62,Excellent,>90,<=28,AZ,Refinance,PrimaryResidence,Condo,ServicerD,Current,0,0,0,0,,2021-01-01,PRIMARY,Complete,1,1,0,1,Current,0,
LN0002484,3,2022-04,2022-01,3,357,224944,223993.74,3.86,Good,75-90,36-43,NY,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2022-04-01,PRIMARY,Waived,0,1,0,0,Current,0,
LN0002718,3,2023-03,2022-12,3,357,184880,184190.49,6.34,Poor,75-90,36-43,TX,Refinance,PrimaryResidence,SingleFamily,ServicerB,30DPD,35,0,0,0,Low,2023-03-01,PRIMARY,Complete,1,1,0,0,60DPD,0,
LN0000496,1,2018-05,2018-04,1,359,397505,396947.98,3.82,Good,,>43,GA,CashOut,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2018-05-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0003072,14,2020-07,2019-05,14,346,444365,435511.49,5.27,Poor,60-75,<=28,TX,Refinance,PrimaryResidence,SingleFamily,ServicerD,30DPD,35,0,0,0,Low,2020-07-01,PRIMARY,Waived,1,1,0,0,60DPD,0,
LN0004361,4,2021-10,2021-06,4,356,298856,0.0,4.14,Excellent,60-75,<=28,OH,Purchase,PrimaryResidence,Townhouse,ServicerC,Prepaid,0,0,1,0,Low,2021-10-01,PRIMARY,Complete,0,0,0,0,Prepaid,0,
LN0004209,22,2020-08,2018-10,22,338,149471,145179.07,4.02,Good,60-75,<=28,IL,Purchase,SecondHome,SingleFamily,ServicerA,Current,0,0,0,0,Low,2020-08-01,PRIMARY,Pending,0,0,0,1,Current,0,
LN0003742,13,2019-05,2018-04,13,347,176808,173722.02,4.87,Excellent,75-90,28-36,GA,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2019-05-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0000794,8,2019-06,2018-10,8,352,440394,436189.32,3.6,Excellent,<=60,>43,TX,Refinance,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2019-06-01,PRIMARY,Pending,1,1,0,1,Current,0,
