loan_id,original_balance,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,vintage
LN0002663,350192,Good,75-90,28-36,NY,Purchase,SecondHome,MultiUnit,2019
LN0002664,180064,Excellent,>90,36-43,TX,Refinance,Investment,SingleFamily,2018
LN0002665,138796,Good,<=60,<=28,IL,Purchase,PrimaryResidence,Condo,2022
LN0002666,325674,Fair,60-75,28-36,NY,Refinance,PrimaryResidence,Condo,2021
LN0002667,254663,Poor,75-90,<=28,TX,Refinance,PrimaryResidence,Condo,2021
LN0002668,208162,Excellent,60-75,36-43,NV,Purchase,PrimaryResidence,Condo,2020
LN0002669,249987,Good,75-90,28-36,OH,Purchase,SecondHome,MultiUnit,2022
LN0002670,187895,Good,60-75,>43,WA,Refinance,Investment,SingleFamily,2022
LN0002671,243027,Fair,>90,28-36,OH,CashOut,PrimaryResidence,SingleFamily,2021
LN0002672,285838,Good,<=60,>43,NY,Purchase,PrimaryResidence,SingleFamily,2022
LN0002673,236016,Good,>90,<=28,NV,Purchase,PrimaryResidence,SingleFamily,2021
LN0002674,229914,Good,60-75,36-43,IL,Refinance,PrimaryResidence,SingleFamily,2021
LN0002675,398885,Good,60-75,28-36,NY,Purchase,SecondHome,SingleFamily,2019
LN0002676,89451,Good,60-75,<=28,WA,CashOut,PrimaryResidence,Townhouse,2022
LN0002677,133393,Good,60-75,<=28,WA,Refinance,SecondHome,Townhouse,2018
LN0002678,201446,Fair,>90,36-43,GA,Purchase,PrimaryResidence,SingleFamily,2021
LN0002679,138007,Fair,>90,<=28,AZ,Refinance,PrimaryResidence,Condo,2021
LN0002680,163077,Good,>90,28-36,FL,Refinance,PrimaryResidence,Condo,2018
LN0002681,378461,Fair,>90,>43,OH,Purchase,SecondHome,Townhouse,2021
LN0002682,184520,Poor,75-90,28-36,TX,Refinance,PrimaryResidence,SingleFamily,2018
LN0002683,79649,Excellent,60-75,<=28,FL,Purchase,PrimaryResidence,Condo,2020
LN0002684,160866,Good,>90,<=28,IL,Purchase,PrimaryResidence,SingleFamily,2022
LN0002685,204650,Good,<=60,<=28,WA,Refinance,PrimaryResidence,SingleFamily,2018
LN0002686,202773,Fair,75-90,28-36,GA,Refinance,PrimaryResidence,Condo,2019
LN0002687,262503,Excellent,60-75,36-43,TX,Refinance,Investment,SingleFamily,2020
LN0002688,252002,Fair,75-90,28-36,AZ,Purchase,PrimaryResidence,SingleFamily,2022
LN0002689,185458,Good,60-75,<=28,WA,Refinance,PrimaryResidence,Condo,2019
LN0002690,109478,Good,60-75,36-43,WA,Purchase,PrimaryResidence,SingleFamily,2018
LN0002691,159441,Poor,<=60,28-36,OH,Refinance,PrimaryResidence,SingleFamily,2018
LN0002692,145599,Good,60-75,28-36,GA,Purchase,PrimaryResidence,SingleFamily,2018
LN0002693,172378,Poor,60-75,>43,IL,Refinance,PrimaryResidence,Condo,2022
LN0002694,280852,Poor,60-75,28-36,IL,Purchase,PrimaryResidence,Condo,2021
LN0002695,243300,Poor,60-75,28-36,FL,Purchase,PrimaryResidence,Townhouse,2020
LN0002696,300139,Excellent,75-90,36-43,WA,Purchase,PrimaryResidence,SingleFamily,2022
LN0002697,164055,Fair,60-75,36-43,FL,Refinance,PrimaryResidence,SingleFamily,2022
LN0002698,422599,Excellent,75-90,36-43,GA,Purchase,PrimaryResidence,SingleFamily,2022
LN0002699,278290,Good,<=60,36-43,IL,Purchase,PrimaryResidence,SingleFamily,2018
LN0002700,210263,Poor,75-90,28-36,FL,Purchase,PrimaryResidence,SingleFamily,2018
LN0002701,268786,Fair,<=60,28-36,IL,Refinance,PrimaryResidence,Townhouse,2021
LN0002702,141792,Good,60-75,36-43,NV,CashOut,PrimaryResidence,SingleFamily,2019
LN0002703,69260,Good,75-90,36-43,WA,CashOut,PrimaryResidence,SingleFamily,2018
LN0002704,146774,Fair,75-90,36-43,NY,CashOut,PrimaryResidence,MultiUnit,2021
LN0002705,288868,Fair,60-75,28-36,IL,CashOut,PrimaryResidence,Condo,2019
LN0002706,206924,Good,60-75,36-43,GA,Purchase,PrimaryResidence,Condo,2022
LN0002707,185643,Poor,<=60,<=28,TX,Purchase,PrimaryResidence,SingleFamily,2020
LN0002708,130102,Excellent,60-75,<=28,WA,Purchase,PrimaryResidence,SingleFamily,2019
LN0002709,74763,Excellent,60-75,28-36,CA,Purchase,PrimaryResidence,SingleFamily,2022
LN0002710,405316,Fair,75-90,28-36,AZ,Refinance,PrimaryResidence,SingleFamily,2020
LN0002711,179163,Poor,60-75,36-43,GA,CashOut,PrimaryResidence,SingleFamily,2019
LN0002712,160368,Excellent,75-90,<=28,TX,Refinance,Investment,MultiUnit,2018
LN0002713,142084,Excellent,60-75,36-43,IL,CashOut,PrimaryResidence,SingleFamily,2020
LN0002714,372227,Excellent,60-75,28-36,AZ,Refinance,PrimaryResidence,SingleFamily,2021
LN0002715,308869,Poor,60-75,<=28,NV,Purchase,PrimaryResidence,SingleFamily,2022
LN0002716,122562,Excellent,<=60,28-36,TX,Purchase,Investment,MultiUnit,2018
LN0002717,355852,Good,60-75,28-36,FL,CashOut,PrimaryResidence,SingleFamily,2020
LN0002718,184880,Poor,75-90,36-43,TX,Refinance,PrimaryResidence,SingleFamily,2022
LN0002719,146492,Excellent,75-90,28-36,NY,Purchase,PrimaryResidence,Condo,2021
LN0002720,171646,Good,60-75,<=28,AZ,Purchase,PrimaryResidence,SingleFamily,2018
LN0002721,134369,Good,<=60,28-36,OH,Refinance,PrimaryResidence,Condo,2022
LN0002722,102699,Fair,>90,<=28,FL,Refinance,PrimaryResidence,SingleFamily,2021
LN0002723,293040,Good,<=60,<=28,NY,Refinance,PrimaryResidence,Condo,2020
LN0002724,178019,Good,60-75,>43,GA,CashOut,PrimaryResidence,SingleFamily,2021
LN0002725,270656,Excellent,>90,<=28,WA,Purchase,PrimaryResidence,SingleFamily,2021
LN0002726,229488,Fair,60-75,<=28,IL,CashOut,Investment,SingleFamily,2019
LN0002727,261521,Fair,<=60,>43,IL,Refinance,PrimaryResidence,MultiUnit,2021
LN0002728,71468,Excellent,60-75,36-43,NV,Refinance,PrimaryResidence,SingleFamily,2019
LN0002729,128877,Good,75-90,28-36,WA,CashOut,PrimaryResidence,MultiUnit,2019
LN0002730,264258,Poor,<=60,36-43,OH,Refinance,PrimaryResidence,SingleFamily,2020
LN0002731,105091,Excellent,75-90,>43,NV,Purchase,PrimaryResidence,MultiUnit,2018
LN0002732,239553,Good,60-75,<=28,NY,CashOut,PrimaryResidence,SingleFamily,2021
LN0002733,99175,Good,60-75,<=28,OH,Refinance,PrimaryResidence,SingleFamily,2020
LN0002734,200430,Good,60-75,>43,AZ,Purchase,PrimaryResidence,Condo,2021
LN0002735,444628,Good,75-90,36-43,FL,Refinance,PrimaryResidence,SingleFamily,2018
LN0002736,292816,Good,60-75,>43,FL,Purchase,Investment,Townhouse,2020
LN0002737,78796,Excellent,75-90,28-36,TX,Refinance,SecondHome,Townhouse,2020
LN0002738,303818,Good,60-75,>43,GA,Purchase,Investment,SingleFamily,2018
LN0002739,494409,Fair,<=60,28-36,OH,Purchase,PrimaryResidence,Townhouse,2020
LN0002740,804927,Good,60-75,36-43,OH,Purchase,Investment,SingleFamily,2022
LN0002741,252089,Excellent,60-75,>43,NY,Refinance,SecondHome,Condo,2022
LN0002742,100487,Fair,60-75,<=28,OH,Purchase,PrimaryResidence,MultiUnit,2018
LN0002743,247048,Excellent,75-90,<=28,CA,Refinance,PrimaryResidence,SingleFamily,2022
LN0002744,441536,Fair,>90,28-36,GA,Refinance,PrimaryResidence,SingleFamily,2020
LN0002745,181036,Good,75-90,36-43,IL,Purchase,PrimaryResidence,Condo,2018
LN0002746,334889,Fair,75-90,<=28,AZ,Purchase,SecondHome,SingleFamily,2022
LN0002747,130639,Excellent,60-75,>43,NV,Purchase,PrimaryResidence,SingleFamily,2020
LN0002748,239468,Excellent,75-90,28-36,WA,CashOut,PrimaryResidence,Condo,2022
LN0002749,57251,Good,60-75,28-36,GA,CashOut,PrimaryResidence,SingleFamily,2018
LN0002750,123603,Excellent,75-90,28-36,NV,Purchase,PrimaryResidence,SingleFamily,2018
LN0002751,198181,Excellent,>90,>43,NY,Purchase,PrimaryResidence,Townhouse,2022
LN0002752,165764,Fair,60-75,<=28,TX,Refinance,PrimaryResidence,Condo,2019
LN0002753,103745,Fair,>90,28-36,WA,Purchase,Investment,Condo,2020
LN0002754,154843,Excellent,75-90,<=28,NY,Purchase,PrimaryResidence,SingleFamily,2021
LN0002755,234410,Poor,60-75,>43,GA,Purchase,PrimaryResidence,Townhouse,2022
LN0002756,190400,Fair,>90,36-43,OH,Refinance,PrimaryResidence,SingleFamily,2019
LN0002757,204939,Poor,<=60,<=28,WA,Purchase,SecondHome,SingleFamily,2021
LN0002758,286640,Fair,<=60,28-36,NY,CashOut,SecondHome,SingleFamily,2021
LN0002759,167446,Fair,60-75,28-36,WA,Purchase,SecondHome,Condo,2021
LN0002760,392224,Good,75-90,28-36,IL,Purchase,Investment,SingleFamily,2020
LN0002761,121220,Fair,60-75,36-43,TX,CashOut,PrimaryResidence,SingleFamily,2018
LN0002762,521258,Poor,>90,28-36,OH,Purchase,PrimaryResidence,SingleFamily,2019
LN0002763,346805,Excellent,60-75,28-36,NY,Purchase,PrimaryResidence,Condo,2020
LN0002764,166375,Good,60-75,36-43,WA,Purchase,PrimaryResidence,SingleFamily,2020
LN0002765,172015,Excellent,75-90,28-36,NV,Refinance,PrimaryResidence,Condo,2018
LN0002766,220437,Poor,<=60,<=28,TX,Refinance,PrimaryResidence,SingleFamily,2021
LN0002767,268159,Good,75-90,<=28,IL,Refinance,PrimaryResidence,SingleFamily,2020
LN0002768,343613,Fair,60-75,28-36,TX,Purchase,PrimaryResidence,SingleFamily,2021
LN0002769,101692,Fair,>90,36-43,IL,Purchase,PrimaryResidence,Townhouse,2020
LN0002770,247389,Poor,75-90,<=28,NY,Purchase,Investment,Condo,2019
LN0002771,68991,Excellent,<=60,28-36,NV,Purchase,PrimaryResidence,SingleFamily,2018
LN0002772,181924,Fair,<=60,28-36,NY,Purchase,Investment,SingleFamily,2018
LN0002773,411249,Poor,<=60,36-43,GA,Refinance,PrimaryResidence,SingleFamily,2020
LN0002774,97850,Excellent,>90,<=28,TX,Refinance,SecondHome,SingleFamily,2019
LN0002775,89355,Fair,75-90,28-36,IL,Refinance,PrimaryResidence,Condo,2021
LN0002776,221992,Good,60-75,<=28,AZ,Refinance,PrimaryResidence,SingleFamily,2021
LN0002777,397803,Fair,60-75,28-36,GA,Refinance,PrimaryResidence,Townhouse,2019
LN0002778,233911,Good,>90,<=28,FL,Purchase,PrimaryResidence,SingleFamily,2021
LN0002779,76702,Good,60-75,28-36,NV,Refinance,SecondHome,SingleFamily,2020
LN0002780,85685,Excellent,75-90,36-43,AZ,Purchase,PrimaryResidence,SingleFamily,2022
LN0002781,208745,Excellent,75-90,<=28,IL,Refinance,PrimaryResidence,SingleFamily,2022
LN0002782,110235,Excellent,60-75,36-43,NV,Purchase,PrimaryResidence,MultiUnit,2022
LN0002783,212850,Fair,60-75,28-36,TX,Refinance,PrimaryResidence,SingleFamily,2018
LN0002784,219256,Good,60-75,28-36,NY,CashOut,PrimaryResidence,Condo,2020
LN0002785,155612,Excellent,60-75,28-36,NV,Purchase,PrimaryResidence,SingleFamily,2018
LN0002786,492562,Fair,>90,28-36,NV,Purchase,PrimaryResidence,SingleFamily,2022
LN0002787,267061,Fair,75-90,36-43,AZ,CashOut,PrimaryResidence,SingleFamily,2021
LN0002788,364322,Good,75-90,36-43,TX,Purchase,PrimaryResidence,SingleFamily,2019
LN0002789,314988,Poor,60-75,36-43,FL,Purchase,PrimaryResidence,SingleFamily,2021
LN0002790,184418,Good,60-75,28-36,GA,Purchase,Investment,SingleFamily,2020
LN0002791,180371,Fair,75-90,36-43,CA,Purchase,PrimaryResidence,Townhouse,2020
LN0002792,171303,Excellent,60-75,<=28,NV,Refinance,PrimaryResidence,Condo,2020
LN0002793,279442,Fair,<=60,28-36,NV,Refinance,SecondHome,SingleFamily,2022
LN0002794,143604,Poor,60-75,<=28,AZ,Refinance,Investment,Condo,2021
LN0002795,470954,Fair,75-90,<=28,NV,Refinance,SecondHome,SingleFamily,2020
LN0002796,136908,Good,75-90,36-43,FL,Refinance,PrimaryResidence,Condo,2021
LN0002797,221291,Fair,60-75,>43,AZ,Refinance,SecondHome,Townhouse,2018
LN0002798,177275,Good,>90,<=28,FL,Purchase,PrimaryResidence,SingleFamily,2019
LN0002799,158673,Fair,60-75,28-36,TX,Refinance,SecondHome,Townhouse,2018
LN0002800,588995,Fair,60-75,36-43,FL,Purchase,PrimaryResidence,SingleFamily,2022
LN0002801,159607,Poor,<=60,>43,OH,Purchase,PrimaryResidence,SingleFamily,2018
LN0002802,170695,Good,75-90,36-43,NV,Refinance,SecondHome,Condo,2022
LN0002803,142619,Excellent,60-75,<=28,GA,Refinance,PrimaryResidence,Condo,2022
LN0002804,202910,Good,60-75,<=28,FL,CashOut,PrimaryResidence,SingleFamily,2022
LN0002805,188970,Excellent,60-75,36-43,GA,Purchase,Investment,SingleFamily,2021
LN0002806,113592,Excellent,75-90,<=28,WA,Purchase,PrimaryResidence,SingleFamily,2020
LN0002807,160783,Good,75-90,>43,WA,Purchase,PrimaryResidence,SingleFamily,2022
LN0002808,269640,Fair,60-75,>43,NY,Purchase,PrimaryResidence,SingleFamily,2022
LN0002809,332200,Excellent,>90,>43,TX,Purchase,PrimaryResidence,SingleFamily,2022
LN0002810,201189,Excellent,<=60,28-36,NY,Refinance,PrimaryResidence,Townhouse,2021
LN0002811,204740,Excellent,<=60,36-43,AZ,Refinance,PrimaryResidence,Condo,2021
LN0002812,165960,Poor,75-90,36-43,IL,Purchase,SecondHome,Townhouse,2021
LN0002813,154628,Fair,75-90,<=28,CA,Purchase,PrimaryResidence,SingleFamily,2022
LN0002814,125519,Excellent,60-75,28-36,NY,Purchase,Investment,SingleFamily,2020
LN0002815,91278,Excellent,75-90,<=28,IL,Refinance,PrimaryResidence,SingleFamily,2020
LN0002816,139913,Good,60-75,28-36,WA,Purchase,Investment,Condo,2022
LN0002817,312395,Good,75-90,>43,GA,Purchase,PrimaryResidence,Condo,2019
LN0002818,160779,Good,75-90,36-43,IL,Purchase,PrimaryResidence,SingleFamily,2021
LN0002819,167207,Good,>90,28-36,TX,Purchase,PrimaryResidence,MultiUnit,2018
LN0002820,165587,Poor,60-75,28-36,IL,Purchase,SecondHome,SingleFamily,2020
LN0002821,370405,Good,75-90,<=28,CA,Refinance,Investment,SingleFamily,2018
LN0002822,124967,Fair,75-90,28-36,WA,Purchase,Investment,SingleFamily,2022
LN0002823,228325,Excellent,60-75,<=28,IL,Purchase,PrimaryResidence,SingleFamily,2022
LN0002824,192099,Poor,60-75,36-43,NY,Purchase,PrimaryResidence,SingleFamily,2019
LN0002825,205656,Poor,>90,36-43,GA,Purchase,PrimaryResidence,Townhouse,2018
LN0002826,224622,Fair,60-75,36-43,OH,CashOut,PrimaryResidence,SingleFamily,2021
LN0002827,204553,Good,75-90,>43,FL,Refinance,Investment,SingleFamily,2022
LN0002828,295525,Excellent,<=60,<=28,WA,Purchase,PrimaryResidence,SingleFamily,2019
LN0002829,195902,Fair,75-90,36-43,WA,Refinance,SecondHome,SingleFamily,2022
LN0002830,475531,Fair,<=60,<=28,WA,Purchase,Investment,Townhouse,2020
LN0002831,203259,Excellent,>90,28-36,IL,Purchase,PrimaryResidence,MultiUnit,2020
LN0002832,84818,Good,75-90,28-36,FL,Purchase,PrimaryResidence,SingleFamily,2019
LN0002833,273526,Good,<=60,<=28,TX,Refinance,PrimaryResidence,Townhouse,2019
LN0002834,241844,Fair,75-90,<=28,CA,Refinance,SecondHome,SingleFamily,2019
LN0002835,202050,Fair,75-90,28-36,CA,Purchase,PrimaryResidence,MultiUnit,2018
LN0002836,174593,Fair,60-75,<=28,AZ,Refinance,PrimaryResidence,SingleFamily,2019
LN0002837,69057,Fair,60-75,>43,CA,Purchase,PrimaryResidence,MultiUnit,2019
LN0002838,75100,Good,75-90,28-36,AZ,Purchase,PrimaryResidence,Townhouse,2018
LN0002839,453050,Good,75-90,28-36,AZ,Purchase,PrimaryResidence,SingleFamily,2019
LN0002840,148337,Excellent,60-75,>43,FL,Purchase,Investment,SingleFamily,2018
LN0002841,322162,Fair,>90,28-36,IL,Purchase,PrimaryResidence,SingleFamily,2018
LN0002842,89186,Good,60-75,28-36,NY,CashOut,PrimaryResidence,SingleFamily,2021
LN0002843,117779,Good,<=60,>43,NY,Purchase,PrimaryResidence,SingleFamily,2018
LN0002844,279098,Excellent,75-90,<=28,NY,Purchase,SecondHome,SingleFamily,2019
LN0002845,188857,Excellent,<=60,<=28,NY,Purchase,PrimaryResidence,SingleFamily,2021
LN0002846,260103,Good,60-75,28-36,GA,Purchase,PrimaryResidence,SingleFamily,2018
LN0002847,197438,Excellent,60-75,28-36,IL,Purchase,PrimaryResidence,Townhouse,2021
LN0002848,179183,Excellent,60-75,36-43,TX,Purchase,PrimaryResidence,SingleFamily,2018
LN0002849,141489,Fair,60-75,<=28,NY,Purchase,PrimaryResidence,SingleFamily,2018
LN0002850,109425,Good,75-90,36-43,NV,Purchase,SecondHome,SingleFamily,2018
LN0002851,400853,Good,60-75,36-43,NV,Purchase,SecondHome,Townhouse,2022
LN0002852,435240,Good,75-90,>43,CA,Refinance,PrimaryResidence,SingleFamily,2018
LN0002853,118260,Fair,75-90,<=28,WA,CashOut,PrimaryResidence,SingleFamily,2018
LN0002854,114457,Good,60-75,<=28,NV,Purchase,PrimaryResidence,SingleFamily,2022
LN0002855,167060,Fair,60-75,>43,TX,Refinance,PrimaryResidence,SingleFamily,2021
LN0002856,235677,Poor,75-90,36-43,CA,Refinance,PrimaryResidence,Townhouse,2020
LN0002857,181514,Fair,<=60,<=28,FL,Refinance,SecondHome,SingleFamily,2018
LN0002858,255189,Good,60-75,<=28,NY,Refinance,PrimaryResidence,SingleFamily,2019
LN0002859,193953,Fair,75-90,36-43,NV,Refinance,PrimaryResidence,SingleFamily,2020
LN0002860,187715,Good,75-90,28-36,FL,CashOut,PrimaryResidence,SingleFamily,2020
LN0002861,664333,Good,75-90,28-36,NY,Purchase,PrimaryResidence,SingleFamily,2020
LN0002862,152878,Good,<=60,>43,FL,Purchase,PrimaryResidence,SingleFamily,2018
LN0002863,451338,Good,<=60,<=28,NY,Refinance,PrimaryResidence,Condo,2022
LN0002864,409802,Excellent,60-75,<=28,NV,CashOut,SecondHome,SingleFamily,2021
LN0002865,255773,Good,75-90,36-43,CA,Purchase,PrimaryResidence,SingleFamily,2019
LN0002866,75881,Excellent,60-75,>43,IL,CashOut,PrimaryResidence,SingleFamily,2022
LN0002867,201900,Good,<=60,28-36,GA,Refinance,Investment,Condo,2019
LN0002868,153683,Good,<=60,36-43,TX,Refinance,PrimaryResidence,SingleFamily,2018
LN0002869,200796,Poor,75-90,<=28,CA,Refinance,SecondHome,Condo,2022
LN0002870,116834,Excellent,75-90,<=28,NV,Refinance,PrimaryResidence,MultiUnit,2018
LN0002871,290142,Fair,<=60,>43,FL,Refinance,PrimaryResidence,Townhouse,2018
LN0002872,325296,Good,<=60,<=28,FL,Refinance,PrimaryResidence,SingleFamily,2021
LN0002873,356829,Excellent,60-75,<=28,NY,Purchase,SecondHome,Townhouse,2019
LN0002874,164211,Excellent,<=60,36-43,CA,CashOut,SecondHome,Condo,2018
LN0002875,117041,Excellent,60-75,28-36,TX,Refinance,PrimaryResidence,Condo,2018
LN0002876,237005,Excellent,<=60,28-36,CA,Refinance,PrimaryResidence,SingleFamily,2018
LN0002877,478320,Good,75-90,36-43,WA,Purchase,PrimaryResidence,SingleFamily,2022
LN0002878,205807,Good,75-90,<=28,IL,Purchase,PrimaryResidence,SingleFamily,2021
LN0002879,249234,Good,>90,36-43,FL,Purchase,PrimaryResidence,Condo,2022
LN0002880,176758,Excellent,>90,28-36,NV,Purchase,Investment,Townhouse,2021
LN0002881,154548,Excellent,60-75,<=28,NY,Refinance,PrimaryResidence,SingleFamily,2020
LN0002882,276271,Excellent,<=60,36-43,CA,CashOut,PrimaryResidence,Townhouse,2019
LN0002883,188521,Good,60-75,28-36,CA,Refinance,PrimaryResidence,SingleFamily,2022
LN0002884,243229,Good,75-90,>43,OH,Purchase,PrimaryResidence,Townhouse,2022
LN0002885,256210,Good,<=60,>43,WA,CashOut,Investment,SingleFamily,2020
LN0002886,236512,Excellent,60-75,36-43,FL,CashOut,PrimaryResidence,Condo,2018
LN0002887,262741,Excellent,60-75,28-36,FL,Refinance,Investment,SingleFamily,2021
LN0002888,129767,Poor,60-75,<=28,FL,Purchase,PrimaryResidence,Townhouse,2019
LN0002889,125867,Excellent,75-90,>43,IL,Refinance,PrimaryResidence,SingleFamily,2019
LN0002890,194597,Excellent,75-90,28-36,OH,Purchase,PrimaryResidence,SingleFamily,2021
LN0002891,196952,Excellent,60-75,36-43,GA,Purchase,Investment,MultiUnit,2022
LN0002892,153098,Poor,>90,36-43,OH,Refinance,PrimaryResidence,SingleFamily,2021
LN0002893,224246,Fair,<=60,28-36,CA,Refinance,PrimaryResidence,SingleFamily,2018
LN0002894,313047,Fair,<=60,<=28,WA,Purchase,PrimaryResidence,SingleFamily,2020
LN0002895,359962,Poor,60-75,36-43,OH,CashOut,PrimaryResidence,MultiUnit,2022
LN0002896,402774,Excellent,75-90,28-36,FL,CashOut,SecondHome,Townhouse,2021
LN0002897,103011,Poor,75-90,28-36,WA,Refinance,Investment,SingleFamily,2019
LN0002898,111134,Excellent,<=60,28-36,CA,Purchase,PrimaryResidence,Condo,2021
LN0002899,171987,Fair,>90,36-43,NV,Purchase,PrimaryResidence,SingleFamily,2019
LN0002900,206931,Good,60-75,28-36,OH,Refinance,PrimaryResidence,Condo,2022
LN0002901,176449,Good,60-75,<=28,GA,Refinance,PrimaryResidence,SingleFamily,2022
LN0002902,150795,Poor,75-90,36-43,WA,Refinance,PrimaryResidence,SingleFamily,2020
LN0002903,170721,Excellent,>90,36-43,GA,Purchase,PrimaryResidence,SingleFamily,2018
LN0002904,253129,Poor,75-90,>43,IL,Purchase,PrimaryResidence,SingleFamily,2020
LN0002905,102251,Good,>90,<=28,NV,Purchase,SecondHome,Condo,2018
LN0002906,641573,Fair,<=60,>43,FL,Refinance,PrimaryResidence,SingleFamily,2021
LN0002907,200886,Poor,75-90,36-43,AZ,Purchase,SecondHome,Townhouse,2021
LN0002908,336187,Excellent,75-90,36-43,OH,Purchase,SecondHome,MultiUnit,2019
LN0002909,148746,Poor,60-75,28-36,AZ,Refinance,Investment,Condo,2022
LN0002910,264917,Good,60-75,<=28,CA,CashOut,Investment,MultiUnit,2021
LN0002911,208990,Fair,>90,28-36,IL,Purchase,PrimaryResidence,Townhouse,2022
LN0002912,305102,Excellent,<=60,28-36,GA,Purchase,PrimaryResidence,Condo,2019
LN0002913,179993,Good,60-75,28-36,GA,Refinance,SecondHome,Condo,2018
LN0002914,431827,Fair,>90,>43,GA,CashOut,SecondHome,SingleFamily,2020
LN0002915,94275,Good,>90,<=28,GA,Purchase,PrimaryResidence,MultiUnit,2019
LN0002916,319555,Excellent,>90,>43,FL,Purchase,PrimaryResidence,Condo,2021
LN0002917,210946,Excellent,>90,28-36,AZ,Refinance,Investment,SingleFamily,2020
LN0002918,119471,Poor,<=60,36-43,IL,Purchase,PrimaryResidence,SingleFamily,2021
LN0002919,527567,Excellent,>90,28-36,NV,CashOut,PrimaryResidence,SingleFamily,2018
LN0002920,500993,Fair,60-75,36-43,WA,Refinance,PrimaryResidence,Condo,2018
LN0002921,70478,Poor,75-90,28-36,WA,Purchase,PrimaryResidence,MultiUnit,2022
LN0002922,217160,Excellent,60-75,>43,WA,CashOut,PrimaryResidence,SingleFamily,2020
LN0002923,282895,Excellent,75-90,<=28,AZ,Refinance,PrimaryResidence,SingleFamily,2018
LN0002924,247917,Fair,75-90,<=28,NV,Purchase,SecondHome,Townhouse,2022
LN0002925,424117,Excellent,75-90,>43,WA,Purchase,PrimaryResidence,SingleFamily,2018
LN0002926,382244,Good,<=60,<=28,WA,Refinance,SecondHome,Condo,2022
LN0002927,226974,Fair,<=60,36-43,CA,CashOut,PrimaryResidence,SingleFamily,2019
LN0002928,620668,Good,60-75,<=28,CA,Purchase,SecondHome,SingleFamily,2020
LN0002929,317560,Good,<=60,<=28,OH,Purchase,PrimaryResidence,SingleFamily,2019
LN0002930,166756,Fair,75-90,28-36,NY,CashOut,PrimaryResidence,SingleFamily,2018
LN0002931,150817,Good,60-75,28-36,IL,Purchase,PrimaryResidence,SingleFamily,2020
LN0002932,370152,Excellent,75-90,28-36,GA,Purchase,PrimaryResidence,SingleFamily,2019
LN0002933,133722,Good,<=60,28-36,FL,Purchase,PrimaryResidence,Condo,2020
LN0002934,161964,Poor,<=60,36-43,NY,Refinance,PrimaryResidence,Townhouse,2020
LN0002935,176347,Fair,75-90,>43,CA,Refinance,PrimaryResidence,MultiUnit,2021
LN0002936,237477,Good,60-75,28-36,OH,Purchase,PrimaryResidence,SingleFamily,2018
LN0002937,180461,Good,60-75,28-36,WA,Purchase,Investment,SingleFamily,2019
LN0002938,102900,Excellent,60-75,28-36,TX,Refinance,PrimaryResidence,SingleFamily,2022
